ricoh_process_time,yolo_frame_time,lidar_scan_time,yolo_processing_time,person_id,yolo_angle_deg,lidar_mean_x_rover,lidar_mean_y_rover,lidar_angle_deg_rover
1783396717.0965908,1783396716.9632185,1783396716.8465908,0.13337230682373047,1,117.21213868615845,-2.3195416205414103,3.681170770642869,122.21542934416586
1783396717.1529715,1783396717.1202314,1783396716.9029715,0.032740116119384766,1,102.36779486483543,-0.752574263971075,2.8506992332942622,104.78848345241464
1783396717.1994455,1783396717.1202314,1783396716.9494455,0.07921409606933594,1,102.36779486483543,-1.1324427681590126,3.2229383499667423,109.35992816258057
1783396717.2523181,1783396717.1202314,1783396717.0023181,0.13208675384521484,1,102.36779486483543,-1.1324427681590126,3.2229383499667423,109.35992816258057
1783396717.3078778,1783396717.2786715,1783396717.0578778,0.029206275939941406,1,89.26766279148023,-0.27711356079071103,3.083100907100608,95.1360262938208
1783396717.3562946,1783396717.2786715,1783396717.1062946,0.07762312889099121,1,89.26766279148023,-0.4307495534137588,3.512322477057011,96.99181322216522
1783396717.4035413,1783396717.2786715,1783396717.1535413,0.12486982345581055,1,89.26766279148023,-0.4307495534137588,3.512322477057011,96.99181322216522
1783396717.4456573,1783396717.4364564,1783396717.1956573,0.009200811386108398,1,76.85807650359165,0.504170538583946,2.4349878027706198,78.30205758044977
1783396717.4916582,1783396717.4364564,1783396717.2416582,0.05520176887512207,1,76.85807650359165,0.3099967149304342,2.4753791067756166,82.8618950256934
1783396717.5379114,1783396717.4364564,1783396717.2879114,0.1014549732208252,1,76.85807650359165,0.3099967149304342,2.4753791067756166,82.8618950256934
1783396717.5914247,1783396717.4364564,1783396717.3414247,0.15496826171875,1,76.85807650359165,0.20514859327002036,2.2949607050206833,84.89185600854218
1783396717.6415212,1783396717.5968602,1783396717.3915212,0.04466104507446289,1,67.3704314822562,0.9255477540656752,1.633733645641452,60.46744705605319
1783396717.6880302,1783396717.5968602,1783396717.4380302,0.09117007255554199,1,67.3704314822562,0.8515045116554073,1.411516235573552,58.89930118154873
1783396717.7355194,1783396717.5968602,1783396717.4855194,0.13865923881530762,1,67.3704314822562,0.8515045116554073,1.411516235573552,58.89930118154873
